Age,Gender,Time_Spent,Product_Category,Number_of_Items_Viewed,Device_Used,Purchased
43,Male,34,Electronics,15,Desktop,1
31,Male,14,Clothing,3,Desktop,0
38,Female,15,Books,15,Tablet,0
57,Female,23,Books,11,Mobile,1
22,Female,44,Books,2,Tablet,1
33,Female,29,Electronics,12,Tablet,0
21,Female,48,Clothing,18,Desktop,1
49,Male,45,Electronics,2,Desktop,1
37,Female,42,Books,16,Desktop,0
32,Female,29,Clothing,10,Desktop,0
63,Female,49,Clothing,8,Mobile,0
37,Male,8,Electronics,13,Desktop,0
30,Male,16,Books,14,Tablet,0
49,Female,45,Clothing,3,Mobile,0
22,Female,22,Books,8,Tablet,1
42,Male,34,Clothing,11,Desktop,1
24,Male,14,Books,2,Desktop,0
56,Male,33,Books,5,Mobile,1
25,Female,16,Electronics,5,Tablet,0
64,Female,24,Electronics,12,Desktop,1
20,Female,42,Electronics,7,Mobile,0
56,Male,28,Books,2,Tablet,1
23,Female,10,Books,6,Mobile,1
30,Male,47,Clothing,6,Desktop,1
64,Female,14,Clothing,11,Tablet,0
27,Female,40,Electronics,8,Mobile,0
25,Female,16,Books,9,Desktop,0
59,Female,29,Electronics,5,Mobile,1
61,Female,41,Clothing,11,Mobile,1
39,Male,38,Electronics,14,Mobile,1
63,Female,44,Clothing,4,Desktop,1
50,Male,40,Books,10,Tablet,0
62,Female,33,Clothing,9,Mobile,1
52,Female,11,Clothing,1,Desktop,0
60,Female,38,Books,11,Tablet,1
39,Male,36,Clothing,4,Desktop,1
54,Female,15,Electronics,8,Tablet,0
50,Male,42,Electronics,5,Mobile,0
24,Female,20,Clothing,11,Tablet,1
36,Male,39,Books,12,Tablet,0
61,Female,40,Electronics,15,Tablet,1
37,Female,41,Clothing,16,Desktop,1
43,Female,30,Clothing,18,Mobile,0
48,Female,20,Electronics,1,Tablet,1
46,Male,30,Electronics,6,Desktop,1
34,Female,11,Clothing,11,Desktop,0
46,Male,37,Electronics,3,Tablet,0
64,Male,41,Clothing,2,Tablet,0
28,Female,38,Clothing,11,Mobile,0
63,Male,5,Books,10,Mobile,1
37,Female,42,Electronics,2,Mobile,1
20,Male,41,Books,13,Tablet,0
53,Male,24,Clothing,1,Mobile,0
32,Female,14,Clothing,13,Mobile,1
60,Male,30,Electronics,4,Desktop,1
37,Female,42,Books,14,Tablet,0
61,Male,43,Clothing,6,Mobile,0
26,Female,27,Electronics,18,Tablet,1
27,Male,14,Clothing,3,Tablet,1
30,Female,44,Clothing,6,Tablet,1
42,Male,30,Books,16,Tablet,0
37,Female,38,Books,10,Desktop,0
55,Male,49,Clothing,2,Desktop,1
52,Female,15,Electronics,15,Tablet,0
31,Female,14,Clothing,6,Desktop,0
40,Male,41,Electronics,7,Desktop,0
50,Male,41,Clothing,1,Mobile,1
44,Male,24,Books,1,Mobile,1
21,Female,20,Books,14,Tablet,1
58,Female,11,Books,15,Tablet,0
44,Female,20,Electronics,11,Tablet,0
62,Female,5,Clothing,16,Desktop,0
38,Female,30,Electronics,9,Mobile,0
30,Female,41,Electronics,4,Mobile,1
46,Female,31,Books,13,Desktop,1
56,Male,43,Books,2,Desktop,1
36,Female,42,Clothing,14,Mobile,0
34,Female,22,Electronics,18,Tablet,1
64,Male,29,Books,19,Desktop,1
35,Male,21,Books,2,Tablet,1
48,Male,47,Books,2,Tablet,1
47,Male,45,Books,12,Tablet,1
19,Male,23,Electronics,9,Desktop,0
50,Male,32,Electronics,13,Desktop,0
31,Male,9,Books,14,Tablet,1
52,Female,7,Clothing,13,Desktop,0
60,Male,19,Books,9,Mobile,0
21,Male,14,Books,19,Desktop,0
24,Female,21,Electronics,7,Mobile,1
48,Female,20,Electronics,7,Tablet,0
31,Female,8,Electronics,10,Mobile,1
24,Female,39,Electronics,15,Tablet,0
59,Female,7,Electronics,9,Desktop,1
30,Male,20,Books,17,Tablet,1
63,Female,7,Clothing,10,Mobile,0
23,Female,28,Electronics,16,Mobile,0
57,Male,29,Books,6,Mobile,1
40,Male,20,Books,18,Desktop,0
56,Male,30,Books,3,Desktop,0
56,Male,48,Electronics,15,Desktop,1
53,Female,33,Books,4,Tablet,1
22,Male,40,Electronics,16,Tablet,1
44,Female,25,Clothing,10,Tablet,1
29,Female,44,Books,14,Desktop,0
33,Female,14,Electronics,3,Tablet,1
27,Male,36,Clothing,17,Desktop,0
55,Male,13,Books,15,Tablet,1
63,Female,34,Clothing,2,Tablet,1
46,Female,29,Clothing,5,Tablet,1
29,Male,12,Clothing,4,Mobile,0
50,Female,36,Electronics,1,Mobile,0
22,Male,26,Books,15,Mobile,1
19,Male,19,Books,18,Desktop,0
34,Female,7,Electronics,15,Mobile,1
50,Male,7,Clothing,12,Tablet,0
52,Female,35,Books,6,Desktop,1
55,Male,37,Clothing,16,Mobile,1
34,Male,49,Electronics,15,Tablet,1
52,Male,31,Clothing,3,Desktop,1
24,Male,46,Books,15,Tablet,0
64,Male,8,Electronics,19,Tablet,1
39,Male,11,Books,19,Tablet,0
25,Female,25,Electronics,18,Tablet,1
60,Female,27,Books,9,Mobile,1
34,Female,12,Electronics,8,Mobile,0
45,Female,18,Electronics,8,Desktop,0
26,Female,6,Clothing,15,Tablet,1
26,Male,44,Electronics,2,Mobile,0
21,Female,24,Electronics,18,Tablet,1
29,Female,14,Electronics,13,Mobile,1
60,Male,6,Clothing,10,Tablet,1
20,Female,28,Electronics,13,Desktop,0
55,Female,8,Books,5,Mobile,0
50,Female,25,Electronics,10,Tablet,1
59,Female,43,Clothing,2,Desktop,1
32,Male,37,Books,1,Mobile,1
59,Female,29,Electronics,5,Tablet,0
22,Female,13,Clothing,7,Mobile,0
22,Female,6,Electronics,3,Desktop,0
50,Female,24,Clothing,2,Desktop,1
37,Male,33,Clothing,10,Tablet,0
63,Male,39,Clothing,17,Desktop,1
36,Male,8,Electronics,7,Desktop,0
22,Female,28,Electronics,9,Desktop,1
59,Male,9,Books,11,Desktop,0
58,Male,21,Electronics,19,Desktop,1
23,Male,9,Electronics,9,Desktop,1
42,Female,34,Electronics,8,Mobile,0
28,Female,7,Clothing,14,Tablet,1
28,Female,28,Books,8,Mobile,0
20,Female,24,Books,19,Tablet,0
52,Female,22,Electronics,7,Mobile,0
40,Male,45,Electronics,15,Mobile,0
27,Female,14,Books,10,Mobile,0
52,Female,16,Books,3,Desktop,1
30,Male,5,Electronics,11,Tablet,0
30,Female,42,Books,10,Mobile,1
42,Male,31,Clothing,5,Mobile,1
35,Female,19,Electronics,3,Tablet,0
35,Male,26,Clothing,17,Tablet,1
37,Male,48,Electronics,6,Mobile,0
27,Male,39,Books,8,Mobile,0
48,Female,30,Clothing,5,Desktop,0
45,Female,27,Books,10,Desktop,0
30,Male,6,Clothing,16,Tablet,1
43,Male,10,Clothing,12,Tablet,0
34,Male,15,Clothing,5,Tablet,1
61,Female,48,Clothing,12,Tablet,1
27,Female,45,Books,7,Mobile,0
63,Male,25,Books,8,Desktop,0
28,Female,6,Books,11,Tablet,1
50,Female,48,Books,19,Tablet,0
41,Female,36,Electronics,12,Desktop,0
41,Male,11,Clothing,17,Tablet,0
64,Female,39,Books,5,Mobile,0
39,Female,36,Electronics,6,Desktop,1
63,Male,21,Clothing,13,Mobile,0
57,Male,28,Clothing,18,Tablet,0
37,Male,17,Clothing,15,Desktop,1
55,Male,49,Electronics,8,Mobile,1
56,Male,34,Clothing,19,Tablet,1
41,Female,34,Electronics,1,Tablet,0
42,Male,29,Electronics,18,Mobile,1
40,Female,27,Electronics,3,Mobile,1
50,Male,5,Books,9,Tablet,0
55,Male,13,Clothing,10,Desktop,0
47,Male,30,Clothing,19,Tablet,0
19,Female,35,Clothing,9,Desktop,1
60,Female,29,Clothing,11,Desktop,0
56,Male,45,Clothing,13,Desktop,1
26,Male,41,Electronics,18,Desktop,1
32,Female,23,Electronics,4,Tablet,0
30,Female,39,Books,4,Mobile,1
49,Male,9,Electronics,10,Mobile,0
56,Male,45,Clothing,15,Tablet,0
41,Female,11,Clothing,6,Tablet,0
26,Male,14,Electronics,16,Desktop,0
30,Female,39,Electronics,15,Tablet,0
44,Male,30,Clothing,16,Mobile,0
63,Male,34,Clothing,3,Tablet,1
45,Male,30,Electronics,9,Desktop,0
42,Female,18,Books,5,Desktop,1
34,Male,24,Books,9,Tablet,0
59,Female,31,Books,5,Tablet,0
40,Female,39,Books,11,Mobile,1
55,Male,14,Books,15,Desktop,1
29,Male,48,Clothing,1,Mobile,1
44,Female,37,Books,17,Tablet,1
39,Female,30,Electronics,7,Mobile,0
37,Female,45,Books,16,Mobile,1
19,Female,35,Clothing,2,Desktop,0
29,Male,44,Clothing,18,Mobile,1
28,Female,42,Electronics,9,Desktop,0
58,Male,8,Books,11,Tablet,0
59,Male,41,Books,9,Tablet,0
63,Male,32,Electronics,16,Desktop,1
55,Male,29,Clothing,15,Mobile,0
43,Female,28,Books,19,Tablet,0
37,Male,7,Clothing,16,Tablet,1
64,Male,44,Clothing,15,Tablet,0
18,Female,20,Electronics,16,Tablet,0
33,Female,5,Electronics,11,Mobile,1
50,Male,43,Books,3,Mobile,0
27,Male,16,Books,7,Tablet,0
63,Male,13,Electronics,9,Desktop,1
63,Male,23,Electronics,18,Desktop,1
44,Male,18,Books,4,Mobile,1
47,Female,30,Electronics,1,Desktop,1
59,Male,17,Clothing,18,Tablet,1
23,Female,39,Clothing,16,Desktop,0
51,Female,33,Electronics,17,Tablet,0
48,Female,42,Books,10,Desktop,1
63,Female,49,Electronics,6,Desktop,1
48,Male,36,Books,6,Tablet,0
52,Female,16,Electronics,2,Desktop,1
25,Male,12,Electronics,11,Mobile,1
42,Female,26,Electronics,4,Desktop,1
36,Male,43,Books,3,Tablet,0
40,Female,42,Clothing,9,Mobile,0
26,Female,19,Electronics,10,Tablet,1
49,Female,15,Clothing,3,Tablet,1
23,Female,25,Electronics,12,Mobile,1
50,Male,14,Clothing,9,Desktop,1
64,Male,11,Electronics,2,Desktop,1
58,Female,14,Clothing,9,Tablet,0
62,Female,40,Electronics,1,Tablet,1
31,Male,33,Clothing,5,Desktop,1
36,Female,41,Clothing,3,Tablet,1
45,Male,49,Clothing,5,Tablet,0
32,Female,20,Clothing,13,Desktop,0
40,Male,28,Clothing,4,Mobile,1
58,Male,17,Books,7,Desktop,1
20,Female,44,Electronics,2,Desktop,0
37,Male,34,Books,15,Desktop,1
31,Female,20,Clothing,4,Desktop,1
57,Male,39,Books,11,Mobile,0
19,Female,7,Electronics,12,Tablet,1
35,Female,49,Books,13,Mobile,0
31,Female,41,Electronics,13,Desktop,1
31,Male,36,Clothing,2,Tablet,0
33,Male,43,Books,19,Mobile,1
64,Female,28,Electronics,12,Tablet,0
58,Male,30,Electronics,6,Tablet,1
63,Male,38,Clothing,16,Tablet,0
52,Female,32,Clothing,16,Tablet,1
55,Male,37,Electronics,17,Desktop,1
46,Male,46,Electronics,2,Desktop,0
22,Male,13,Books,1,Mobile,1
49,Female,23,Books,8,Tablet,0
56,Male,16,Clothing,12,Tablet,0
38,Male,15,Books,8,Tablet,1
53,Female,28,Electronics,19,Mobile,1
55,Male,40,Electronics,3,Mobile,0
30,Female,33,Electronics,3,Mobile,0
59,Male,11,Electronics,4,Tablet,0
49,Female,5,Clothing,4,Desktop,1
51,Male,8,Books,8,Mobile,1
61,Male,16,Books,16,Desktop,1
57,Male,17,Electronics,5,Desktop,0
28,Male,31,Clothing,16,Tablet,1
45,Female,11,Electronics,6,Mobile,1
48,Female,27,Electronics,8,Mobile,0
26,Female,45,Clothing,2,Desktop,0
33,Male,31,Books,6,Mobile,0
46,Female,39,Clothing,3,Mobile,1
61,Male,45,Books,17,Desktop,0
30,Male,9,Clothing,12,Desktop,0
22,Male,21,Electronics,11,Desktop,0
64,Male,21,Clothing,9,Desktop,1
23,Female,12,Clothing,6,Tablet,0
36,Female,35,Clothing,16,Mobile,1
21,Female,37,Electronics,8,Tablet,1
51,Male,32,Clothing,9,Desktop,1
63,Female,35,Electronics,16,Mobile,1
20,Male,16,Clothing,1,Desktop,0
64,Male,22,Books,2,Tablet,0
22,Male,40,Books,14,Desktop,1
31,Female,10,Books,14,Tablet,0
51,Male,43,Electronics,8,Mobile,0
32,Female,19,Books,6,Mobile,1
52,Male,24,Books,14,Mobile,0
54,Male,8,Electronics,16,Desktop,1
26,Female,24,Electronics,18,Tablet,0
44,Male,38,Electronics,8,Mobile,1
26,Male,22,Clothing,13,Desktop,0
52,Female,14,Books,16,Tablet,1
57,Male,21,Electronics,16,Desktop,0
22,Male,14,Electronics,18,Mobile,0
21,Female,48,Books,18,Tablet,1
31,Female,45,Books,10,Mobile,0
49,Male,13,Electronics,14,Tablet,1
28,Female,24,Clothing,2,Mobile,1
25,Male,48,Books,2,Mobile,1
29,Female,24,Clothing,6,Tablet,0
35,Female,35,Electronics,11,Mobile,0
51,Male,22,Books,15,Tablet,0
22,Male,8,Electronics,3,Mobile,0
61,Male,48,Electronics,15,Desktop,1
29,Male,46,Electronics,10,Tablet,0
38,Male,18,Clothing,14,Tablet,0
40,Male,24,Clothing,14,Desktop,1
55,Female,40,Electronics,11,Desktop,1
41,Female,11,Clothing,6,Tablet,1
28,Female,26,Clothing,2,Tablet,0
64,Male,13,Clothing,8,Mobile,0
60,Male,37,Clothing,2,Tablet,0
52,Male,24,Electronics,1,Desktop,1
46,Female,35,Books,19,Tablet,1
22,Female,26,Books,17,Mobile,1
63,Male,30,Electronics,9,Mobile,0
49,Male,42,Electronics,3,Tablet,1
56,Female,8,Electronics,16,Mobile,0
42,Female,36,Clothing,5,Desktop,1
52,Female,6,Clothing,7,Desktop,1
28,Female,39,Books,8,Mobile,0
32,Female,43,Books,16,Tablet,0
27,Male,21,Books,8,Mobile,1
32,Male,22,Books,15,Tablet,0
57,Female,38,Books,2,Mobile,0
18,Male,35,Clothing,19,Mobile,0
39,Female,26,Books,12,Desktop,0
24,Female,36,Clothing,12,Mobile,1
48,Male,47,Clothing,14,Desktop,1
19,Female,49,Clothing,10,Desktop,0
53,Male,31,Books,2,Desktop,1
26,Female,28,Clothing,16,Desktop,1
29,Male,28,Electronics,17,Mobile,0
25,Female,17,Clothing,2,Desktop,0
40,Male,33,Books,10,Mobile,0
48,Male,41,Electronics,3,Mobile,0
44,Female,10,Clothing,16,Mobile,1
18,Male,27,Clothing,3,Desktop,0
33,Male,35,Electronics,1,Tablet,1
56,Female,21,Clothing,2,Mobile,1
56,Female,45,Clothing,7,Tablet,1
37,Female,33,Electronics,8,Tablet,1
42,Male,47,Clothing,13,Tablet,1
26,Female,46,Electronics,17,Tablet,0
50,Male,36,Clothing,5,Tablet,1
48,Male,43,Electronics,16,Mobile,1
51,Male,47,Clothing,13,Mobile,1
30,Female,7,Books,4,Desktop,0
38,Male,26,Electronics,8,Mobile,0
24,Male,35,Books,16,Desktop,0
57,Female,41,Books,17,Mobile,1
44,Female,23,Books,11,Desktop,0
25,Male,15,Books,6,Mobile,0
37,Male,19,Electronics,6,Mobile,0
32,Male,37,Electronics,1,Mobile,1
45,Female,24,Books,1,Mobile,0
32,Female,9,Electronics,10,Desktop,1
32,Female,35,Electronics,12,Desktop,0
18,Female,36,Books,19,Desktop,0
45,Male,48,Books,4,Mobile,0
24,Male,22,Books,10,Desktop,1
40,Male,46,Books,2,Desktop,1
32,Female,19,Books,17,Tablet,1
36,Female,44,Books,7,Desktop,0
37,Female,47,Clothing,13,Desktop,1
64,Male,45,Books,14,Mobile,0
30,Male,23,Books,6,Desktop,1
38,Female,8,Electronics,11,Tablet,1
55,Male,5,Clothing,15,Mobile,1
60,Male,34,Clothing,12,Mobile,1
48,Male,35,Books,6,Mobile,0
53,Male,17,Electronics,6,Desktop,0
37,Female,46,Books,13,Desktop,1
61,Male,37,Clothing,13,Tablet,1
57,Female,18,Electronics,11,Mobile,0
32,Female,41,Electronics,2,Mobile,0
34,Female,43,Electronics,18,Mobile,1
44,Female,16,Clothing,2,Desktop,0
47,Male,42,Clothing,15,Tablet,0
28,Female,17,Electronics,12,Desktop,1
18,Female,42,Electronics,14,Tablet,1
22,Male,31,Clothing,4,Desktop,0
56,Male,5,Electronics,18,Mobile,1
21,Male,34,Clothing,13,Desktop,1
38,Female,29,Books,19,Desktop,0
25,Female,33,Books,16,Desktop,0
31,Male,46,Books,15,Tablet,1
47,Female,40,Books,6,Mobile,0
25,Male,13,Clothing,14,Tablet,1
64,Female,43,Clothing,9,Tablet,1
44,Female,45,Books,17,Mobile,1
61,Male,19,Clothing,10,Mobile,0
62,Female,6,Clothing,10,Tablet,0
54,Male,47,Books,15,Mobile,0
19,Female,32,Clothing,7,Mobile,0
28,Female,29,Electronics,1,Tablet,1
31,Male,21,Electronics,13,Desktop,0
48,Male,37,Electronics,6,Tablet,0
22,Female,25,Clothing,12,Mobile,0
40,Female,42,Clothing,12,Desktop,0
42,Male,44,Clothing,19,Mobile,1
55,Female,8,Books,9,Tablet,1
53,Male,40,Books,13,Desktop,0
37,Female,30,Books,19,Desktop,0
43,Female,10,Electronics,4,Desktop,0
47,Male,29,Clothing,13,Tablet,1
48,Male,17,Electronics,12,Mobile,0
36,Female,19,Electronics,14,Desktop,0
33,Female,16,Electronics,17,Desktop,1
19,Female,31,Clothing,4,Tablet,1
18,Female,16,Books,2,Desktop,0
41,Female,41,Clothing,10,Mobile,0
24,Male,26,Electronics,6,Mobile,1
54,Female,27,Books,11,Tablet,1
24,Male,36,Electronics,13,Tablet,0
46,Male,8,Books,18,Desktop,0
25,Male,42,Clothing,12,Desktop,1
26,Female,7,Clothing,2,Tablet,0
55,Female,35,Books,6,Tablet,0
23,Male,17,Books,16,Desktop,0
60,Male,22,Clothing,15,Tablet,0
46,Male,49,Electronics,18,Mobile,1
34,Male,23,Electronics,11,Tablet,1
41,Male,22,Books,17,Desktop,0
53,Female,41,Books,10,Desktop,1
58,Female,39,Electronics,10,Mobile,0
51,Male,6,Clothing,19,Tablet,1
39,Male,26,Books,5,Tablet,1
46,Male,18,Clothing,15,Tablet,0
38,Female,30,Clothing,13,Mobile,0
64,Female,36,Electronics,2,Mobile,0
44,Male,6,Clothing,13,Tablet,0
38,Male,15,Electronics,5,Tablet,1
38,Female,21,Books,11,Desktop,1
45,Male,19,Clothing,6,Desktop,0
53,Female,20,Electronics,17,Desktop,0
41,Female,38,Books,1,Desktop,1
58,Male,30,Electronics,13,Desktop,0
47,Female,42,Electronics,9,Tablet,0
35,Male,27,Clothing,1,Tablet,0
19,Male,46,Electronics,3,Desktop,0
44,Male,25,Electronics,8,Tablet,1
45,Female,37,Clothing,12,Desktop,1
50,Female,45,Electronics,16,Desktop,1
52,Female,40,Clothing,6,Mobile,0
64,Male,32,Clothing,4,Tablet,1
39,Female,6,Books,9,Tablet,1
60,Male,37,Electronics,10,Mobile,1
38,Female,19,Electronics,13,Desktop,0
54,Male,7,Clothing,19,Desktop,0
49,Male,28,Books,1,Desktop,0
37,Female,49,Clothing,16,Tablet,0
43,Male,36,Electronics,1,Desktop,1
29,Male,40,Clothing,15,Desktop,0
26,Female,35,Clothing,13,Mobile,0
52,Male,8,Electronics,13,Desktop,1
25,Male,42,Books,7,Tablet,1
59,Male,41,Books,5,Mobile,0
41,Male,13,Books,2,Desktop,0
20,Male,29,Electronics,15,Desktop,0
46,Female,20,Books,7,Tablet,1
63,Male,26,Electronics,6,Mobile,0
48,Female,22,Electronics,14,Tablet,0
62,Female,48,Electronics,7,Desktop,1
35,Male,29,Clothing,6,Mobile,1
62,Female,49,Clothing,13,Tablet,0
56,Female,35,Electronics,11,Tablet,1
30,Male,42,Clothing,3,Tablet,1
18,Male,46,Clothing,14,Tablet,1
20,Male,49,Clothing,15,Tablet,0
47,Male,32,Electronics,6,Mobile,0
34,Female,22,Clothing,9,Tablet,1
64,Male,20,Clothing,15,Mobile,1
34,Male,28,Books,9,Tablet,1
33,Male,36,Clothing,18,Desktop,0
45,Male,27,Books,7,Tablet,1
30,Female,12,Clothing,19,Mobile,0
46,Female,26,Books,11,Desktop,1
28,Female,40,Electronics,1,Tablet,0
19,Male,20,Clothing,11,Mobile,1
62,Female,34,Electronics,13,Tablet,0
19,Female,33,Books,14,Tablet,1
46,Female,22,Clothing,13,Mobile,0
54,Male,39,Electronics,17,Tablet,1
52,Female,13,Electronics,11,Mobile,0
47,Female,33,Electronics,10,Tablet,0
41,Male,24,Books,10,Mobile,1
38,Male,24,Books,17,Desktop,1
43,Female,30,Clothing,17,Tablet,1
23,Female,29,Electronics,2,Tablet,0
37,Female,7,Books,7,Desktop,1
47,Female,17,Books,3,Mobile,0
26,Female,43,Electronics,2,Desktop,1
63,Female,30,Books,8,Mobile,0
60,Male,20,Books,4,Desktop,0
22,Male,17,Books,14,Desktop,0
51,Female,35,Clothing,11,Desktop,1
30,Female,14,Books,3,Desktop,1
38,Male,23,Clothing,19,Mobile,1
18,Male,35,Electronics,6,Mobile,0
26,Female,21,Books,13,Mobile,0
26,Male,37,Clothing,11,Mobile,1
30,Male,27,Electronics,2,Tablet,0
29,Male,27,Clothing,3,Mobile,0
53,Male,37,Electronics,4,Mobile,0
48,Male,8,Books,12,Tablet,1
19,Female,28,Electronics,16,Desktop,1
63,Male,23,Books,2,Desktop,0
22,Female,8,Clothing,12,Desktop,1
55,Male,48,Clothing,6,Desktop,0
37,Female,20,Books,17,Tablet,0
42,Male,44,Books,9,Desktop,0
42,Male,20,Clothing,9,Tablet,1
23,Female,17,Electronics,1,Desktop,0
21,Female,17,Electronics,10,Desktop,1
31,Female,47,Books,19,Desktop,0
51,Female,37,Books,4,Desktop,1
29,Female,27,Books,15,Mobile,0
36,Male,29,Books,11,Desktop,0
25,Female,33,Clothing,1,Tablet,1
56,Female,40,Clothing,17,Tablet,0
57,Female,43,Books,11,Tablet,0
27,Female,21,Electronics,12,Tablet,1
45,Male,36,Books,3,Tablet,0
36,Male,46,Clothing,6,Mobile,0
60,Female,23,Clothing,1,Desktop,1
27,Male,8,Electronics,6,Desktop,1
49,Male,20,Clothing,9,Desktop,0
44,Male,19,Clothing,18,Desktop,1
57,Female,40,Electronics,17,Desktop,0
41,Female,45,Clothing,13,Mobile,0
29,Female,40,Clothing,4,Tablet,0
41,Male,12,Clothing,18,Desktop,0
43,Male,18,Electronics,8,Tablet,1
25,Male,19,Clothing,17,Mobile,0
60,Female,39,Electronics,12,Tablet,0
49,Male,5,Electronics,13,Tablet,0
38,Male,29,Books,6,Desktop,0
24,Male,34,Electronics,7,Desktop,0
24,Female,21,Books,19,Desktop,1
36,Male,43,Electronics,11,Desktop,0
37,Female,41,Clothing,2,Mobile,0
59,Female,46,Electronics,19,Tablet,0
53,Male,13,Electronics,15,Tablet,1
32,Male,13,Electronics,11,Desktop,0
40,Male,34,Books,10,Tablet,0
21,Female,48,Books,16,Mobile,1
39,Female,35,Electronics,15,Desktop,0
57,Female,31,Electronics,19,Tablet,1
49,Female,22,Books,7,Mobile,0
54,Female,29,Electronics,19,Mobile,0
53,Female,43,Books,3,Tablet,1
44,Female,44,Books,10,Mobile,1
43,Female,35,Books,7,Desktop,0
43,Female,43,Books,5,Mobile,1
19,Male,46,Books,5,Mobile,0
57,Male,47,Electronics,3,Tablet,1
30,Male,46,Clothing,9,Desktop,0
41,Female,10,Books,1,Tablet,0
57,Female,31,Clothing,7,Desktop,0
51,Female,14,Clothing,15,Tablet,0
60,Male,42,Electronics,16,Tablet,1
64,Female,5,Books,17,Tablet,1
41,Male,49,Electronics,13,Mobile,0
18,Male,22,Electronics,19,Mobile,0
44,Male,10,Books,15,Tablet,0
48,Male,16,Clothing,19,Desktop,1
24,Female,25,Electronics,4,Mobile,1
29,Female,49,Clothing,18,Desktop,1
31,Female,35,Clothing,6,Tablet,0
64,Male,24,Books,17,Mobile,0
28,Male,28,Clothing,4,Desktop,0
27,Male,32,Electronics,5,Tablet,1
63,Female,29,Books,10,Tablet,1
60,Female,45,Books,15,Tablet,0
24,Male,38,Clothing,6,Desktop,1
49,Female,37,Electronics,9,Tablet,1
43,Female,25,Books,5,Mobile,1
28,Male,7,Clothing,14,Desktop,1
60,Male,7,Books,3,Tablet,1
28,Female,48,Electronics,15,Desktop,1
20,Male,38,Clothing,16,Tablet,1
43,Female,29,Electronics,7,Desktop,1
39,Female,14,Books,7,Desktop,1
54,Female,42,Books,15,Desktop,1
30,Female,9,Electronics,13,Desktop,0
31,Female,39,Clothing,8,Desktop,0
27,Male,20,Books,9,Mobile,0
46,Female,7,Clothing,6,Mobile,0
18,Male,48,Books,1,Tablet,0
62,Male,7,Clothing,14,Mobile,0
19,Female,12,Books,18,Tablet,0
27,Female,24,Electronics,18,Tablet,0
21,Male,9,Clothing,19,Mobile,1
26,Male,44,Clothing,4,Tablet,1
37,Female,39,Books,2,Desktop,1
35,Male,42,Books,3,Mobile,0
25,Female,45,Clothing,15,Mobile,1
27,Male,15,Clothing,17,Tablet,1
20,Male,36,Books,15,Tablet,0
60,Male,22,Electronics,6,Desktop,0
40,Male,15,Books,18,Mobile,0
52,Male,19,Books,4,Mobile,1
61,Female,39,Electronics,9,Tablet,1
26,Male,24,Clothing,15,Tablet,1
44,Male,39,Clothing,11,Mobile,1
57,Female,19,Electronics,14,Desktop,0
60,Female,9,Clothing,18,Desktop,0
62,Female,13,Electronics,11,Mobile,0
22,Male,49,Clothing,9,Mobile,0
23,Female,12,Clothing,17,Tablet,0
63,Female,9,Books,8,Tablet,1
51,Female,38,Electronics,2,Mobile,1
19,Female,26,Books,8,Mobile,0
63,Female,43,Clothing,12,Desktop,1
29,Male,10,Clothing,13,Desktop,0
44,Female,26,Books,15,Tablet,1
19,Male,30,Clothing,13,Desktop,1
59,Female,14,Electronics,18,Tablet,0
45,Male,41,Electronics,1,Mobile,1
24,Male,28,Books,3,Tablet,0
64,Female,17,Books,10,Tablet,1
25,Male,41,Electronics,5,Desktop,1
26,Female,16,Clothing,13,Desktop,1
25,Male,36,Clothing,11,Desktop,1
42,Female,46,Books,1,Desktop,1
20,Female,32,Clothing,8,Tablet,0
56,Female,28,Electronics,16,Tablet,0
18,Male,35,Clothing,1,Tablet,0
42,Male,34,Electronics,2,Mobile,1
20,Female,26,Clothing,5,Desktop,0
57,Female,13,Clothing,11,Tablet,0
38,Male,46,Clothing,12,Desktop,0
32,Female,26,Clothing,2,Mobile,1
20,Female,14,Electronics,14,Tablet,0
35,Female,35,Books,3,Tablet,1
31,Female,10,Books,1,Tablet,0
28,Male,46,Clothing,16,Desktop,0
63,Female,36,Electronics,15,Desktop,0
29,Female,48,Electronics,17,Mobile,1
63,Female,37,Books,12,Mobile,0
18,Female,46,Electronics,13,Tablet,0
50,Female,16,Clothing,17,Tablet,0
34,Female,48,Electronics,16,Desktop,1
50,Female,19,Books,9,Mobile,0
47,Female,45,Clothing,19,Mobile,1
63,Female,18,Clothing,12,Mobile,0
31,Female,18,Electronics,13,Tablet,0
19,Male,46,Electronics,17,Tablet,0
39,Male,6,Electronics,3,Tablet,0
49,Male,19,Clothing,19,Tablet,0
42,Male,24,Books,11,Tablet,1
46,Female,38,Electronics,5,Tablet,1
49,Male,20,Clothing,15,Mobile,1
57,Male,27,Clothing,4,Desktop,0
61,Male,46,Electronics,17,Desktop,0
27,Female,48,Electronics,9,Desktop,1
32,Male,20,Clothing,19,Mobile,1
57,Female,20,Books,14,Desktop,0
33,Male,42,Books,15,Tablet,1
22,Male,7,Clothing,6,Desktop,0
53,Female,43,Books,5,Tablet,0
54,Male,34,Clothing,7,Desktop,1
51,Male,47,Books,8,Desktop,0
63,Male,13,Clothing,1,Tablet,1
34,Male,41,Books,18,Tablet,1
45,Female,32,Electronics,16,Mobile,1
42,Female,48,Books,2,Desktop,0
20,Male,22,Books,11,Desktop,1
27,Male,13,Books,6,Desktop,1
26,Male,46,Clothing,1,Desktop,0
